  EVENTID,AUTHOR   ,DATE      ,TIME       ,LAT     ,LON      ,DEPTH,DEPFIX,AUTHOR   ,TYPE  ,MAG ,,,
608130215,ISC      ,25-11-2015,44:30.8,6.5418,94.93,35,TRUE  ,ISC      ,mb    ,4.2,,,
609820277,ISC      ,26-11-2015,14:18.2,6.873,94.5938,26,TRUE  ,ISC      ,mb    ,4.3,,,
608130293,ISC      ,27-11-2015,20:45.4,2.9304,96.2514,33,TRUE  ,ISC      ,mb    ,4,,,
608058678,ISC      ,27-11-2015,46:41.8,2.8969,96.6066,33,TRUE  ,ISC      ,mb    ,5,,,
608058680,ISC      ,27-11-2015,35:49.8,-6.813,103.944,24,TRUE  ,ISC      ,mb    ,4.3,,,
608059450,ISC      ,28-11-2015,47:20.6,-6.9758,105.9434,81.3,      ,ISC      ,mb    ,5.4,,,
608059457,ISC      ,28-11-2015,25:53.2,4.7061,95.0429,48,TRUE  ,ISC      ,mb    ,4.6,,,
608059478,ISC      ,28-11-2015,27:48.6,-5.225,101.9547,36,TRUE  ,ISC      ,mb    ,4.5,,,
608061754,ISC      ,01-12-2015,46:40.8,3.2459,97.9686,35,TRUE  ,ISC      ,mb    ,4.3,,,
608063243,ISC      ,03-12-2015,48:16.1,2.7754,95.7049,27,TRUE  ,ISC      ,mb    ,4.8,ISC      ,MS    ,4.2
608063247,ISC      ,03-12-2015,15:13.2,2.7105,95.6234,22.7,      ,ISC      ,mb    ,4.7,ISC      ,MS    ,4.2
608063248,ISC      ,03-12-2015,17:33.7,2.7123,95.6032,25,TRUE  ,ISC      ,mb    ,4.8,ISC      ,MS    ,4.1
608186709,ISC      ,05-12-2015,15:00.6,-5.4926,103.4199,47,TRUE  ,ISC      ,mb    ,4.5,,,
608081682,ISC      ,06-12-2015,16:06.8,5.1684,94.6149,43,TRUE  ,ISC      ,mb    ,4.5,,,
608083708,ISC      ,07-12-2015,52:23.4,0.3279,99.471,100,TRUE  ,ISC      ,mb    ,4.5,,,
608254024,ISC      ,07-12-2015,26:55.4,2.4871,99.1348,150,TRUE  ,ISC      ,mb    ,4.2,,,
608083721,ISC      ,07-12-2015,35:17.9,4.805,96.1358,29,TRUE  ,ISC      ,mb    ,4.6,,,
608187315,ISC      ,10-12-2015,11:11.5,3.6749,97.2704,121.2,      ,ISC      ,mb    ,4,,,
608187327,ISC      ,10-12-2015,56:39.2,2.2273,92.61,35,TRUE  ,ISC      ,mb    ,4.2,,,
608187392,ISC      ,10-12-2015,43:44.3,-6.7545,104.431,9.2,      ,ISC      ,mb    ,4.4,,,
608102827,ISC      ,10-12-2015,27:19.2,-6.4203,103.7528,7.8,      ,ISC      ,mb    ,4.8,ISC      ,MS    ,4
608102844,ISC      ,11-12-2015,20:48.3,-5.0054,102.9892,52.9,      ,ISC      ,mb    ,5.5,ISC      ,MS    ,4.2
609820714,ISC      ,12-12-2015,29:48.7,6.849,94.4835,26,TRUE  ,ISC      ,mb    ,4.3,,,
608187551,ISC      ,12-12-2015,24:15.3,-2.2006,101.9128,150,TRUE  ,ISC      ,mb    ,4.2,,,
608107630,ISC      ,13-12-2015,47:24.9,-4.4665,101.552,30,TRUE  ,ISC      ,mb    ,4.5,,,
608107632,ISC      ,13-12-2015,21:19.1,-7.1336,105.1478,46.8,      ,ISC      ,mb    ,4.4,,,
608187645,ISC      ,14-12-2015,50:54.1,-7.2881,103.5423,10,TRUE  ,ISC      ,mb    ,4.3,,,
608187650,ISC      ,14-12-2015,12:20.0,-2.1236,100.1629,34,TRUE  ,ISC      ,mb    ,4.3,,,
608109015,ISC      ,15-12-2015,55:15.1,-3.5777,101.5301,50,TRUE  ,ISC      ,mb    ,4.9,,,
608109400,ISC      ,15-12-2015,38:21.7,5.2173,94.2818,35,TRUE  ,ISC      ,mb    ,4.5,,,
608110134,ISC      ,16-12-2015,23:43.3,-8.2293,107.0287,40.1,      ,ISC      ,mb    ,4.5,,,
608187824,ISC      ,17-12-2015,04:43.5,9.3475,93.6599,50,TRUE  ,ISC      ,mb    ,4.2,,,
608187858,ISC      ,17-12-2015,42:55.4,8.2782,92.0717,24,TRUE  ,ISC      ,mb    ,4,,,
608114465,ISC      ,19-12-2015,42:06.7,1.76,91.0118,10,TRUE  ,ISC      ,mb    ,4.8,,,
612128181,ISC      ,19-12-2015,03:36.6,-8.3539,107.2364,27.3,      ,ISC      ,mb    ,5.5,ISC      ,MS    ,5.3
608187995,ISC      ,19-12-2015,00:47.0,2.6364,95.6378,25,TRUE  ,ISC      ,mb    ,4.4,,,
608185467,ISC      ,20-12-2015,08:58.1,-8.6696,105.1997,10,TRUE  ,ISC      ,mb    ,4.3,,,
608114739,ISC      ,20-12-2015,08:34.8,-1.4742,100.5114,58,TRUE  ,ISC      ,mb    ,4.5,,,
608114752,ISC      ,20-12-2015,48:01.9,2.5179,95.8769,25,TRUE  ,ISC      ,mb    ,4.8,ISC      ,MS    ,4
608185690,ISC      ,23-12-2015,24:24.8,2.5978,96.7325,49.4,      ,ISC      ,mb    ,4.4,,,
608116833,ISC      ,23-12-2015,17:53.3,-8.6294,105.5725,10,TRUE  ,ISC      ,mb    ,4.5,,,
608185831,ISC      ,25-12-2015,30:43.8,-5.0312,101.7149,32,TRUE  ,ISC      ,mb    ,4.3,,,
608185878,ISC      ,26-12-2015,16:52.8,-5.7018,102.6338,10,TRUE  ,ISC      ,mb    ,4.4,,,
608185918,ISC      ,27-12-2015,36:34.5,0.4451,97.7899,29,TRUE  ,ISC      ,mb    ,4.1,,,
608185922,ISC      ,27-12-2015,30:23.2,0.435,97.9202,10,TRUE  ,ISC      ,mb    ,4,,,
608185935,ISC      ,27-12-2015,34:23.3,7.6231,91.8133,24,TRUE  ,ISC      ,mb    ,4.2,,,
608186050,ISC      ,29-12-2015,32:20.9,2.4218,96.3079,30,TRUE  ,ISC      ,mb    ,4.3,,,
608126860,ISC      ,29-12-2015,19:38.7,-9.3217,108.8743,27,TRUE  ,ISC      ,mb    ,4.6,,,
608126870,ISC      ,29-12-2015,20:58.1,-9.3182,108.9241,37.2,      ,ISC      ,mb    ,4.6,,,
608186112,ISC      ,30-12-2015,59:45.0,-2.0899,100.6423,56,TRUE  ,ISC      ,mb    ,4.2,,,
609821137,ISC      ,31-12-2015,23:24.3,7.4124,94.4494,24,TRUE  ,ISC      ,mb    ,4.5,,,
608346899,ISC      ,04-01-2016,33:17.4,1.3115,97.0974,28,TRUE  ,ISC      ,mb    ,4.2,,,
608135808,ISC      ,04-01-2016,41:08.4,0.2316,96.9802,22,TRUE  ,ISC      ,mb    ,4.4,,,
608136093,ISC      ,04-01-2016,05:39.3,-6.4589,103.6769,35,TRUE  ,ISC      ,mb    ,4.6,,,
608136095,ISC      ,04-01-2016,09:02.3,2.2718,96.2564,28.9,      ,ISC      ,mb    ,4.6,,,
608142060,ISC      ,05-01-2016,40:25.0,4.1926,95.4951,51,TRUE  ,ISC      ,mb    ,4.7,,,
608143481,ISC      ,05-01-2016,52:02.5,-2.6706,99.9973,25.1,      ,ISC      ,mb    ,4.8,,,
608143505,ISC      ,06-01-2016,46:23.6,1.871,94.9209,21,TRUE  ,ISC      ,mb    ,4.2,,,
608149466,ISC      ,06-01-2016,09:08.8,-7.2793,106.6681,100,TRUE  ,ISC      ,mb    ,4.4,,,
608347127,ISC      ,08-01-2016,08:48.4,4.8988,96.101,29,TRUE  ,ISC      ,mb    ,4.3,,,
608347326,ISC      ,11-01-2016,58:32.8,3.6822,95.4698,35,TRUE  ,ISC      ,mb    ,4,,,
608347378,ISC      ,11-01-2016,57:02.2,2.2188,92.56,10,TRUE  ,ISC      ,mb    ,4.1,,,
611444973,ISC      ,13-01-2016,47:33.9,0.3078,92.2151,35,TRUE  ,ISC      ,mb    ,4.9,ISC      ,MS    ,4.3
608170534,ISC      ,14-01-2016,36:00.5,2.5973,94.0891,17,TRUE  ,ISC      ,mb    ,4.5,,,
608347605,ISC      ,15-01-2016,10:49.2,1.4738,98.4505,63,TRUE  ,ISC      ,mb    ,4,,,
608170734,ISC      ,15-01-2016,31:25.0,2.7416,95.407,24.6,      ,ISC      ,mb    ,4.7,ISC      ,MS    ,4
608171023,ISC      ,15-01-2016,05:45.9,-7.1195,106.661,100,TRUE  ,ISC      ,mb    ,4,,,
608172786,ISC      ,16-01-2016,54:33.0,-0.5267,99.2911,62.1,      ,ISC      ,mb    ,5.1,,,
612141343,ISC      ,19-01-2016,02:05.0,2.0492,96.6492,18.9,      ,ISC      ,mb    ,5.4,ISC      ,MS    ,5
608347923,ISC      ,19-01-2016,56:57.0,2.1059,97.861,46,TRUE  ,ISC      ,mb    ,4.1,,,
608347925,ISC      ,19-01-2016,04:55.0,2.0789,96.6082,28,TRUE  ,ISC      ,mb    ,4.2,,,
608347932,ISC      ,19-01-2016,27:35.3,2.4961,96.1073,25,TRUE  ,ISC      ,mb    ,4.3,,,
608348013,ISC      ,20-01-2016,25:44.6,-8.5785,108.0663,61.6,      ,ISC      ,mb    ,4.3,,,
608348076,ISC      ,21-01-2016,20:24.4,-2.1576,99.6056,10,TRUE  ,ISC      ,mb    ,4.3,,,
608348090,ISC      ,21-01-2016,00:33.1,0.1081,98.0356,30,TRUE  ,ISC      ,mb    ,4.1,,,
608276585,ISC      ,24-01-2016,13:48.6,2.0152,96.6104,25.1,      ,ISC      ,mb    ,4.6,,,
608343502,ISC      ,24-01-2016,03:53.7,-3.5745,101.6521,71.8,      ,ISC      ,mb    ,4.3,,,
608343519,ISC      ,25-01-2016,00:11.4,-4.4154,101.936,54.8,      ,ISC      ,mb    ,4.3,,,
608343678,ISC      ,27-01-2016,57:26.7,2.6281,95.6089,25,TRUE  ,ISC      ,mb    ,4.3,,,
608343882,ISC      ,30-01-2016,43:20.2,-8.0482,105.8864,25.7,      ,ISC      ,mb    ,4.1,,,
608343904,ISC      ,30-01-2016,25:15.2,3.172,96.9876,72.2,      ,ISC      ,mb    ,4.2,,,
608498267,ISC      ,02-02-2016,44:11.2,-0.3845,98.004,27,TRUE  ,ISC      ,mb    ,4.3,,,
608498489,ISC      ,05-02-2016,31:04.6,-0.4979,97.0308,21,TRUE  ,ISC      ,mb    ,4.4,,,
608315453,ISC      ,06-02-2016,28:09.4,2.0472,96.6187,28,TRUE  ,ISC      ,mb    ,4.3,,,
608329226,ISC      ,12-02-2016,33:46.0,1.972,96.6718,28,TRUE  ,ISC      ,mb    ,4.2,,,
608498945,ISC      ,12-02-2016,13:41.8,1.0714,97.2264,25,TRUE  ,ISC      ,mb    ,4,,,
608498954,ISC      ,12-02-2016,42:26.4,-6.3133,103.5498,10,TRUE  ,ISC      ,mb    ,4.3,,,
608330802,ISC      ,13-02-2016,23:20.2,-7.4649,108.6892,145.5,      ,ISC      ,mb    ,4.2,,,
608330821,ISC      ,13-02-2016,45:37.9,-9.4438,108.6167,27,TRUE  ,ISC      ,mb    ,4.9,ISC      ,MS    ,4.1
608499095,ISC      ,15-02-2016,22:40.1,-7.6101,105.9218,24.2,      ,ISC      ,mb    ,4,,,
608499191,ISC      ,16-02-2016,47:15.7,-7.7518,106.8712,68.6,      ,ISC      ,mb    ,4,,,
608334464,ISC      ,16-02-2016,05:49.4,-7.2811,107.0573,136.8,      ,ISC      ,mb    ,4.7,,,
608335593,ISC      ,17-02-2016,34:07.5,5.3868,94.5,46,TRUE  ,ISC      ,mb    ,4.8,,,
608335811,ISC      ,17-02-2016,26:56.0,-3.4941,101.5603,63.1,      ,ISC      ,mb    ,4.8,,,
608499301,ISC      ,17-02-2016,22:48.1,2.5344,95.7558,25,TRUE  ,ISC      ,mb    ,4.1,,,
608500033,ISC      ,19-02-2016,31:10.2,-0.0285,97.4981,25,TRUE  ,ISC      ,mb    ,4.1,,,
608338814,ISC      ,20-02-2016,23:23.5,-6.6794,102.3118,10,TRUE  ,ISC      ,mb    ,4.7,,,
608339367,ISC      ,20-02-2016,38:12.2,1.7477,98.1992,74,TRUE  ,ISC      ,mb    ,4.3,,,
608500140,ISC      ,20-02-2016,21:46.6,-4.2671,102.2797,50,TRUE  ,ISC      ,mb    ,4.3,,,
608339392,ISC      ,21-02-2016,39:37.4,6.9799,92.3924,23,TRUE  ,ISC      ,mb    ,4.5,,,
608496890,ISC      ,21-02-2016,05:38.1,-7.5077,104.7785,10,TRUE  ,ISC      ,mb    ,4.2,,,
608496919,ISC      ,22-02-2016,22:38.4,0.2642,97.8159,50,TRUE  ,ISC      ,mb    ,4.1,,,
608344555,ISC      ,22-02-2016,20:52.6,7.1115,92.1089,10,TRUE  ,ISC      ,mb    ,4.6,,,
608497012,ISC      ,23-02-2016,53:30.2,-7.2916,107.7192,9.8,      ,ISC      ,mb    ,4,,,
608348319,ISC      ,25-02-2016,48:29.7,3.8106,95.4293,50.3,      ,ISC      ,mb    ,4.4,,,
608497162,ISC      ,26-02-2016,41:42.1,0.3232,98.5873,55,TRUE  ,ISC      ,mb    ,4,,,
608497214,ISC      ,26-02-2016,17:51.0,-6.2825,104.7148,21.7,      ,ISC      ,mb    ,4,,,
608497221,ISC      ,26-02-2016,12:02.4,-8.3894,108.978,50,TRUE  ,ISC      ,mb    ,4.1,,,
608586809,ISC      ,01-03-2016,31:48.3,-9.9155,108.5046,25,TRUE  ,ISC      ,mb    ,4,,,
608586837,ISC      ,02-03-2016,20:08.0,-8.8552,108.1136,30,TRUE  ,ISC      ,mb    ,4.2,,,
611461544,ISC      ,02-03-2016,49:48.8,-4.9196,94.2507,26.1,      ,ISC      ,mb    ,7,ISC      ,MS    ,7.7
608586884,ISC      ,02-03-2016,33:48.8,-4.727,94.3415,35,TRUE  ,ISC      ,mb    ,4.1,,,
608449997,ISC      ,02-03-2016,12:06.1,-4.6888,94.2791,10,TRUE  ,ISC      ,mb    ,5.1,,,
608449999,ISC      ,02-03-2016,08:16.7,-4.7235,94.2823,35,TRUE  ,ISC      ,mb    ,4.2,,,
608459002,ISC      ,02-03-2016,23:45.5,4.4757,94.9441,48,TRUE  ,ISC      ,mb    ,4.2,,,
608586896,ISC      ,02-03-2016,26:12.8,-4.5874,94.2925,10,TRUE  ,ISC      ,mb    ,4.2,,,
611838950,ISC      ,03-03-2016,10:51.7,-4.7119,94.4077,17.3,      ,ISC      ,mb    ,5.4,ISC      ,MS    ,5.4
608586918,ISC      ,03-03-2016,50:03.2,-4.6106,94.2748,35,TRUE  ,ISC      ,mb    ,4.2,,,
608586924,ISC      ,03-03-2016,03:07.2,-4.5988,94.3641,10,TRUE  ,ISC      ,mb    ,4.7,,,
608586926,ISC      ,03-03-2016,44:33.6,-4.4957,94.3862,35,TRUE  ,ISC      ,mb    ,4.1,,,
608453521,ISC      ,03-03-2016,53:00.0,-4.833,94.3331,10,TRUE  ,ISC      ,mb    ,4.5,ISC      ,MS    ,4.1
608586961,ISC      ,03-03-2016,26:55.7,-4.5812,94.6671,10,TRUE  ,ISC      ,mb    ,4.2,,,
608458247,ISC      ,04-03-2016,09:54.6,-4.7761,94.349,10,TRUE  ,ISC      ,mb    ,4.6,,,
610470228,ISC      ,04-03-2016,20:54.1,-4.255,94.3687,10,TRUE  ,ISC      ,mb    ,5.1,ISC      ,MS    ,5
608587061,ISC      ,04-03-2016,37:27.6,-8.2158,107.3431,59.3,      ,ISC      ,mb    ,4,,,
608587072,ISC      ,05-03-2016,51:05.1,-4.6588,94.4441,10,TRUE  ,ISC      ,mb    ,4.4,,,
608459016,ISC      ,05-03-2016,41:23.2,-4.5795,94.3796,10,TRUE  ,ISC      ,mb    ,4.7,ISC      ,MS    ,4.3
608461143,ISC      ,05-03-2016,11:57.7,-6.7239,102.531,24,TRUE  ,ISC      ,mb    ,4.9,ISC      ,MS    ,4.5
608587114,ISC      ,05-03-2016,18:22.0,-7.8736,106.3486,50,TRUE  ,ISC      ,mb    ,4.1,,,
608587223,ISC      ,07-03-2016,52:09.9,-3.5751,101.4984,50,TRUE  ,ISC      ,mb    ,4.3,,,
608465621,ISC      ,08-03-2016,22:48.1,4.861,94.5439,50,TRUE  ,ISC      ,mb    ,4.5,,,
608587309,ISC      ,08-03-2016,55:33.6,9.4721,93.1696,10,TRUE  ,ISC      ,mb    ,4.1,,,
608476726,ISC      ,10-03-2016,58:49.6,-4.614,94.5054,10,TRUE  ,ISC      ,mb    ,4.3,,,
608587462,ISC      ,10-03-2016,11:00.8,4.0705,94.6224,35,TRUE  ,ISC      ,mb    ,4.3,,,
608587520,ISC      ,11-03-2016,12:15.1,-4.9386,102.7184,44,TRUE  ,ISC      ,mb    ,4.2,,,
611815963,ISC      ,13-03-2016,17:03.4,-2.6656,102.4663,187,TRUE  ,ISC      ,mb    ,4.1,,,
608587676,ISC      ,13-03-2016,24:18.4,-6.5509,102.9463,10.3,      ,ISC      ,mb    ,4.3,,,
608587682,ISC      ,14-03-2016,33:25.0,-3.6722,100.6846,29,TRUE  ,ISC      ,mb    ,4.2,,,
608587797,ISC      ,15-03-2016,38:46.0,1.0354,97.7886,35,TRUE  ,ISC      ,mb    ,4.3,,,
608486896,ISC      ,17-03-2016,03:07.6,-6.7468,104.236,48,TRUE  ,ISC      ,mb    ,4.7,,,
608487296,ISC      ,17-03-2016,00:56.5,0.8461,97.3968,27,TRUE  ,ISC      ,mb    ,4.4,,,
608587898,ISC      ,17-03-2016,02:24.4,-8.4673,105.5243,35,TRUE  ,ISC      ,mb    ,4.4,,,
608493954,ISC      ,21-03-2016,25:04.8,-6.2626,105.2559,35,TRUE  ,ISC      ,mb    ,4.6,ISC      ,MS    ,4.1
608498046,ISC      ,21-03-2016,36:04.8,-6.1763,101.7462,10,TRUE  ,ISC      ,mb    ,4.6,ISC      ,MS    ,4
608499864,ISC      ,21-03-2016,29:31.1,3.1052,97.9212,98.5,      ,ISC      ,mb    ,4.5,,,
608578956,ISC      ,27-03-2016,15:26.7,-6.8771,106.4963,150,TRUE  ,ISC      ,mb    ,4,,,
608506391,ISC      ,28-03-2016,43:23.8,-8.4396,109.4983,75.1,      ,ISC      ,mb    ,4.5,,,
608579056,ISC      ,29-03-2016,24:10.3,-7.4923,105.8268,32,TRUE  ,ISC      ,mb    ,4,,,
608506406,ISC      ,29-03-2016,24:47.7,-2.8133,102.3167,167.5,      ,ISC      ,mb    ,4.9,,,
608579204,ISC      ,31-03-2016,52:47.6,1.1793,97.0645,25,TRUE  ,ISC      ,mb    ,4.2,,,
608518797,ISC      ,31-03-2016,38:43.7,3.1026,96.2046,24.7,      ,ISC      ,mb    ,5,,,
608579266,ISC      ,31-03-2016,27:09.7,-7.5602,104.6103,10,TRUE  ,ISC      ,mb    ,4,,,
608811924,ISC      ,01-04-2016,56:05.3,-7.8382,107.2429,65.7,      ,ISC      ,mb    ,4,,,
608811926,ISC      ,01-04-2016,09:33.8,1.3619,98.9404,90,TRUE  ,ISC      ,mb    ,4,,,
608811964,ISC      ,02-04-2016,33:43.9,4.9519,96.4429,50,TRUE  ,ISC      ,mb    ,4.1,,,
608619560,ISC      ,02-04-2016,16:41.2,1.9018,98.9478,122.6,      ,ISC      ,mb    ,4.7,,,
608812139,ISC      ,04-04-2016,42:24.9,-1.0298,99.7759,57,TRUE  ,ISC      ,mb    ,4.2,,,
608537931,ISC      ,04-04-2016,10:45.7,-4.3126,94.3839,35,TRUE  ,ISC      ,mb    ,4.4,,,
608539792,ISC      ,06-04-2016,58:01.9,4.5849,95.041,48,TRUE  ,ISC      ,mb    ,4.5,,,
608812318,ISC      ,06-04-2016,42:17.5,-6.6027,103.5952,35,TRUE  ,ISC      ,mb    ,4.2,,,
608540950,ISC      ,06-04-2016,45:31.6,-8.0214,107.4647,51,      ,ISC      ,mb    ,5.8,ISC      ,MS    ,5.6
608540953,ISC      ,06-04-2016,04:01.1,-8.3281,107.3064,35,TRUE  ,ISC      ,mb    ,4.2,,,
608812328,ISC      ,06-04-2016,14:57.3,-8.2718,107.3478,46.3,      ,ISC      ,mb    ,4.3,,,
608541616,ISC      ,07-04-2016,39:43.0,-7.0397,105.0546,23,TRUE  ,ISC      ,mb    ,4.7,,,
608543690,ISC      ,08-04-2016,03:11.1,-3.0229,100.0277,27,TRUE  ,ISC      ,mb    ,4.5,,,
608812489,ISC      ,08-04-2016,14:36.1,-7.3061,107.5781,10,TRUE  ,ISC      ,mb    ,4.2,,,
608545126,ISC      ,10-04-2016,14:34.4,-4.1764,102.2558,51.7,      ,ISC      ,mb    ,6,ISC      ,MS    ,5.2
608545127,ISC      ,10-04-2016,07:27.4,-4.38,102.1177,37,TRUE  ,ISC      ,mb    ,4.3,,,
608812599,ISC      ,10-04-2016,15:01.0,-0.2932,98.8512,53,TRUE  ,ISC      ,mb    ,4,,,
608812693,ISC      ,11-04-2016,12:09.3,-3.1191,101.1677,46,TRUE  ,ISC      ,mb    ,4.2,,,
608546614,ISC      ,12-04-2016,41:13.2,0.2217,96.6033,32,TRUE  ,ISC      ,mb    ,4.7,ISC      ,MS    ,4.2
608812762,ISC      ,12-04-2016,53:48.4,-7.2408,105.3085,35,TRUE  ,ISC      ,mb    ,4.2,,,
608546815,ISC      ,13-04-2016,01:06.5,-7.5684,106.2779,60.3,      ,ISC      ,mb    ,4.3,,,
608812805,ISC      ,13-04-2016,03:14.3,-0.4762,99.14,53.6,      ,ISC      ,mb    ,4,,,
608812941,ISC      ,15-04-2016,43:24.5,-1.1955,99.7143,50,TRUE  ,ISC      ,MS    ,4.4,,,
608555345,ISC      ,15-04-2016,24:30.1,-3.7061,100.4512,34.4,      ,ISC      ,mb    ,4.8,ISC      ,MS    ,4.7
608555348,ISC      ,15-04-2016,56:53.2,-3.6698,100.4691,29,TRUE  ,ISC      ,mb    ,4.5,ISC      ,MS    ,4
608812978,ISC      ,15-04-2016,50:05.6,-3.4714,100.5048,35,TRUE  ,ISC      ,mb    ,4.5,,,
608556953,ISC      ,16-04-2016,08:29.0,0.3523,97.9188,29,TRUE  ,ISC      ,mb    ,4.6,,,
608556960,ISC      ,16-04-2016,09:12.4,0.3702,97.9438,14.9,      ,ISC      ,mb    ,5,ISC      ,MS    ,4.4
608556994,ISC      ,17-04-2016,39:25.8,-5.0664,102.9466,55.2,      ,ISC      ,mb    ,4.4,,,
608588066,ISC      ,20-04-2016,31:18.1,-2.1248,100.5884,56,TRUE  ,ISC      ,mb    ,4.6,,,
608588070,ISC      ,20-04-2016,44:40.7,2.3883,96.232,28.6,      ,ISC      ,mb    ,4.9,ISC      ,MS    ,4.4
608811107,ISC      ,21-04-2016,43:54.0,-6.7151,106.4916,150,TRUE  ,ISC      ,mb    ,4.2,,,
608811112,ISC      ,21-04-2016,26:05.4,0.849,97.387,27,TRUE  ,ISC      ,mb    ,4.1,,,
608589447,ISC      ,22-04-2016,43:04.6,9.8821,93.8145,35,TRUE  ,ISC      ,mb    ,4.4,,,
608811193,ISC      ,22-04-2016,56:48.7,0.099,100.3996,170,TRUE  ,ISC      ,mb    ,4.1,,,
611829641,ISC      ,22-04-2016,38:12.1,-4.5571,94.3564,19.9,      ,ISC      ,mb    ,5,ISC      ,MS    ,4.5
608590529,ISC      ,24-04-2016,32:26.7,-7.0775,102.6215,20.6,      ,ISC      ,mb    ,5.2,ISC      ,MS    ,4.3
608811489,ISC      ,26-04-2016,45:53.5,2.1059,97.8911,46,TRUE  ,ISC      ,mb    ,4.1,,,
608811569,ISC      ,28-04-2016,48:41.2,-6.6565,103.0396,21,TRUE  ,ISC      ,mb    ,4,,,
608811680,ISC      ,29-04-2016,04:12.3,-6.4572,104.1342,48,TRUE  ,ISC      ,mb    ,4.2,,,
608617468,ISC      ,29-04-2016,35:18.9,-7.1949,105.9292,38.9,      ,ISC      ,mb    ,4.6,,,
608617946,ISC      ,30-04-2016,38:46.1,-6.1822,103.5527,47.9,      ,ISC      ,mb    ,4.5,,,
608617971,ISC      ,01-05-2016,08:16.4,4.9237,95.4006,89,TRUE  ,ISC      ,mb    ,4.3,,,
611461867,ISC      ,02-05-2016,21:24.9,-5.0189,104.5442,131.9,      ,ISC      ,mb    ,5.8,,,
608626264,ISC      ,03-05-2016,32:35.5,-1.8863,99.7394,35,TRUE  ,ISC      ,mb    ,4.5,,,
609343873,ISC      ,04-05-2016,47:24.6,-7.9719,106.5727,31.3,      ,ISC      ,mb    ,4,,,
609344048,ISC      ,06-05-2016,54:14.2,-5.9531,105.3846,26,TRUE  ,ISC      ,mb    ,4.1,,,
608637104,ISC      ,06-05-2016,04:09.5,-6.4313,104.2866,44.6,      ,ISC      ,mb    ,5,ISC      ,MS    ,4
609344106,ISC      ,06-05-2016,10:38.1,2.3377,92.7815,10,TRUE  ,ISC      ,mb    ,4.2,,,
608637274,ISC      ,06-05-2016,47:01.6,0.3715,100.1713,170,TRUE  ,ISC      ,mb    ,4.3,,,
609344256,ISC      ,07-05-2016,27:03.9,-1.6779,99.6605,55.3,      ,ISC      ,mb    ,4.1,,,
608637430,ISC      ,08-05-2016,27:34.9,2.6115,95.3819,25,TRUE  ,ISC      ,mb    ,4.2,,,
608637501,ISC      ,08-05-2016,29:34.2,-8.3399,108.9781,76,TRUE  ,ISC      ,mb    ,4.2,,,
609344455,ISC      ,09-05-2016,04:01.4,-5.3234,102.7184,50,TRUE  ,ISC      ,mb    ,4.1,,,
609344796,ISC      ,12-05-2016,21:25.3,-7.0449,107.6038,162,      ,ISC      ,mb    ,4.3,,,
609344835,ISC      ,12-05-2016,34:53.6,-6.4799,103.6992,35,TRUE  ,ISC      ,mb    ,4.2,,,
608664178,ISC      ,12-05-2016,55:19.2,3.8093,92.5171,10,TRUE  ,ISC      ,mb    ,4.6,,,
608664180,ISC      ,12-05-2016,22:52.5,3.8701,92.5574,10,TRUE  ,ISC      ,mb    ,4.6,,,
608664182,ISC      ,12-05-2016,43:36.4,3.8723,92.5316,10,TRUE  ,ISC      ,mb    ,4.6,ISC      ,MS    ,4.5
608664186,ISC      ,12-05-2016,08:32.2,3.9761,92.6528,10,TRUE  ,ISC      ,mb    ,4.5,ISC      ,MS    ,4
611829777,ISC      ,14-05-2016,52:13.2,-6.9224,101.8278,23.1,      ,ISC      ,mb    ,5.5,ISC      ,MS    ,4.5
609345176,ISC      ,14-05-2016,49:23.3,0.9369,98.8362,97.9,      ,ISC      ,mb    ,4.3,,,
609345303,ISC      ,16-05-2016,26:03.3,-8.0661,107.8536,70,TRUE  ,ISC      ,mb    ,4.1,,,
609345358,ISC      ,16-05-2016,20:22.9,0.6126,100.0204,200,TRUE  ,ISC      ,mb    ,4,,,
608768591,ISC      ,17-05-2016,38:28.5,2.3576,97.9673,67,TRUE  ,ISC      ,mb    ,4.5,,,
609345778,ISC      ,19-05-2016,35:12.4,-6.2769,104.402,10,TRUE  ,ISC      ,mb    ,4,,,
609345804,ISC      ,20-05-2016,57:23.3,-3.239,101.1475,50,TRUE  ,ISC      ,mb    ,4.2,ISC      ,MS    ,4.1
608816413,ISC      ,21-05-2016,34:37.1,-2.1634,102.1622,200,TRUE  ,ISC      ,mb    ,4.1,,,
608817559,ISC      ,23-05-2016,57:57.5,0.5599,98.0853,29,TRUE  ,ISC      ,mb    ,4.3,,,
609346601,ISC      ,27-05-2016,31:31.5,-0.28,96.8867,21,TRUE  ,ISC      ,mb    ,4,,,
609346840,ISC      ,29-05-2016,20:01.4,4.9569,96.1215,29,TRUE  ,ISC      ,mb    ,4.1,,,
609346975,ISC      ,30-05-2016,16:06.2,-3.4337,102.5622,0.2,      ,ISC      ,mb    ,4.2,,,
609347273,ISC      ,01-06-2016,35:38.1,-6.4635,103.4266,35,TRUE  ,ISC      ,mb    ,4.3,,,
612637065,ISC      ,01-06-2016,56:01.3,-2.0793,100.695,62.5,      ,ISC      ,mb    ,6.3,,,
609347328,ISC      ,02-06-2016,39:01.4,-2.2385,100.5374,56,TRUE  ,ISC      ,mb    ,4.5,,,
